0.,0
0.020000000000000462,0
0.040000000000000036,0
0.0600000000000005,0
0.08000000000000007,0
0.10000000000000053,0
0.1200000000000001,0
0.14000000000000057,0
0.16000000000000014,0
0.1800000000000006,0
0.,0
0.020000000000000462,0
0.040000000000000036,0
0.0600000000000005,0
0.08000000000000007,0
0.10000000000000053,0
0.1200000000000001,0
0.14000000000000057,0
0.16000000000000014,0
0.1800000000000006,0
0.,0
0.020000000000000462,0
0.040000000000000036,0
0.0600000000000005,0
0.08000000000000007,0
0.10000000000000053,0
0.1200000000000001,0
0.14000000000000057,0
0.16000000000000014,0
0.1800000000000006,0
0.,2.429337659600819e15
0.020000000000000462,2.478928804620623e15
0.040000000000000036,2.5091785904647865e15
0.0600000000000005,2.497970043624278e15
0.08000000000000007,2.5947404791205295e15
0.10000000000000053,2.6050539580488635e15
0.1200000000000001,2.5462018139172455e15
0.14000000000000057,2.6622132688373395e15
0.16000000000000014,2.6521725841328735e15
0.1800000000000006,2.5601053475646325e15
0.,0
0.020000000000000462,0
0.040000000000000036,0
0.0600000000000005,0
0.08000000000000007,0
0.10000000000000053,0
0.1200000000000001,0
0.14000000000000057,0
0.16000000000000014,0
0.1800000000000006,0
0.,0
0.020000000000000462,0
0.040000000000000036,0
0.0600000000000005,0
0.08000000000000007,0
0.10000000000000053,0
0.1200000000000001,0
0.14000000000000057,0
0.16000000000000014,0
0.1800000000000006,0
0.,0
0.020000000000000462,0
0.040000000000000036,0
0.0600000000000005,0
0.08000000000000007,0
0.10000000000000053,0
0.1200000000000001,0
0.14000000000000057,0
0.16000000000000014,0
0.1800000000000006,0
0.20000000000000018,0
0.40000000000000036,0
0.6000000000000005,0
0.7999999999999998,0
1.,0
1.2000000000000002,0
1.4000000000000004,0
1.6000000000000005,0
1.7999999999999998,0
2.,0
2.2,0
2.4000000000000004,0
2.6000000000000005,0
2.8,0
3.,0
0.20000000000000018,0
0.40000000000000036,0
0.6000000000000005,0
0.7999999999999998,0
1.,0
1.2000000000000002,0
1.4000000000000004,0
1.6000000000000005,0
1.7999999999999998,0
2.,0
2.2,0
2.4000000000000004,0
2.6000000000000005,0
2.8,0
3.,0
0.20000000000000018,0
0.40000000000000036,0
0.6000000000000005,0
0.7999999999999998,0
1.,0
1.2000000000000002,0
1.4000000000000004,0
1.6000000000000005,0
1.7999999999999998,0
2.,0
2.2,0
2.4000000000000004,0
2.6000000000000005,0
2.8,0
3.,0
0.20000000000000018,2.5568450046601845e15
0.40000000000000036,2.1247819471984402e15
0.6000000000000005,1.9007641410820692e15
0.7999999999999998,1.513536998278659e15
1.,1.398553422112974e15
1.2000000000000002,1.2261676241711768e15
1.4000000000000004,1.251204741512745e15
1.6000000000000005,1.1504083986978585e15
1.7999999999999998,1.0558070311267868e15
2.,1.0829034180288022e15
2.2,1.0323502873484974e15
2.4000000000000004,1.10722674200018e15
2.6000000000000005,1.1066591011353702e15
2.8,1.1032451373444829e15
3.,1.137747388921465e15
0.20000000000000018,0
0.40000000000000036,0
0.6000000000000005,0
0.7999999999999998,0
1.,0
1.2000000000000002,0
1.4000000000000004,0
1.6000000000000005,0
1.7999999999999998,0
2.,0
2.2,0
2.4000000000000004,0
2.6000000000000005,0
2.8,0
3.,0
0.20000000000000018,0
0.40000000000000036,0
0.6000000000000005,0
0.7999999999999998,0
1.,0
1.2000000000000002,0
1.4000000000000004,0
1.6000000000000005,0
1.7999999999999998,0
2.,0
2.2,0
2.4000000000000004,0
2.6000000000000005,0
2.8,0
3.,0
0.20000000000000018,0
0.40000000000000036,0
0.6000000000000005,0
0.7999999999999998,0
1.,0
1.2000000000000002,0
1.4000000000000004,0
1.6000000000000005,0
1.7999999999999998,0
2.,0
2.2,0
2.4000000000000004,0
2.6000000000000005,0
2.8,0
3.,0
3.8999999999999995,0
4.6000000000000005,0
5.3,0
6.000000000000001,0
6.7,0
7.3999999999999995,0
8.100000000000001,0
8.8,0
9.5,0
10.2,0
3.8999999999999995,0
4.6000000000000005,0
5.3,0
6.000000000000001,0
6.7,0
7.3999999999999995,0
8.100000000000001,0
8.8,0
9.5,0
10.2,0
3.8999999999999995,0
4.6000000000000005,0
5.3,0
6.000000000000001,0
6.7,0
7.3999999999999995,0
8.100000000000001,0
8.8,0
9.5,0
10.2,0
3.8999999999999995,1.125540707406077e15
4.6000000000000005,1.1658182376872672e15
5.3,1.155421269507345e15
6.000000000000001,1.2410911462166585e15
6.7,1.3493121247476488e15
7.3999999999999995,1.441188720989406e15
8.100000000000001,1.663622276654075e15
8.8,1.3596336268628848e15
9.5,1.2324759022652532e15
10.2,1.0392324906335881e15
3.8999999999999995,0
4.6000000000000005,0
5.3,0
6.000000000000001,0
6.7,0
7.3999999999999995,0
8.100000000000001,0
8.8,0
9.5,0
10.2,0
3.8999999999999995,0
4.6000000000000005,0
5.3,0
6.000000000000001,0
6.7,0
7.3999999999999995,0
8.100000000000001,0
8.8,0
9.5,0
10.2,0
3.8999999999999995,0
4.6000000000000005,0
5.3,0
6.000000000000001,0
6.7,0
7.3999999999999995,0
8.100000000000001,0
8.8,0
9.5,0
10.2,0
